gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift,CNo,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,clkErr
1429448059.49781,E16,76,23852158.7230173,162852.955880046,2070.82368433475,46.0405164592409,28065509.6747753,-2474108.35132818,9044777.9083036,908.528147405481,58.1460075414038,-2803.54835890996,-3.39600862400147e-05
1429448059.59781,E16,76,23852197.8939985,163060.069812298,2071.14033401012,46.0405164592409,28065600.5261042,-2474102.53727276,9044497.55312803,908.500740519011,58.1352480434916,-2803.56227624801,-3.39600864716072e-05
1429448059.69781,E16,76,23852237.50459,163267.172599673,2071.58736884594,46.0405164592409,28065691.3746909,-2474096.72429343,9044217.19656564,908.473333384497,58.1244889396323,-2803.57619315446,-3.39600867033107e-05
1429448059.79781,E16,76,23852276.5771228,163474.29501009,2071.00063562393,46.0405164592409,28065782.2205391,-2474090.91238978,9043936.8386049,908.445926000815,58.1137302293939,-2803.59010962989,-3.39600869349033e-05
1429448059.89781,E16,76,23852316.3397124,163681.431117296,2070.50703465939,46.0405164592409,28065873.0636453,-2474085.10156213,9043656.47925594,908.41851836896,58.1029719131582,-2803.60402567379,-3.39600871664958e-05
1429448059.99781,E16,76,23852355.7313903,163888.555955052,2070.63741981983,46.0405164592409,28065963.9040102,-2474079.29181029,9043376.11851752,908.391110488816,58.092213990889,-2803.61794128624,-3.39600873981993e-05
1429448060.09781,E16,76,23852395.6555321,164095.678702235,2071.87607884407,46.0405164592409,28066054.7416346,-2474073.48313424,9043095.75638639,908.363702360069,58.0814564624611,-2803.63185646738,-3.39600876297919e-05
1429448060.19781,E16,76,23852434.7950196,164302.79379046,2071.21483981609,46.0405164592409,28066145.5765182,-2474067.67553389,9042815.3928636,908.336293982826,58.0706993279177,-2803.64577121717,-3.39600878614954e-05
1429448060.29781,E16,76,23852474.1189395,164509.93104887,2071.63393497467,46.0405164592409,28066236.4086613,-2474061.86900913,9042535.02794854,908.308885357032,58.0599425872444,-2803.65968553564,-3.39600880930879e-05
1429448060.39781,E16,76,23852513.6677263,164717.071902156,2071.44767045975,46.226961264374,28066327.2380622,-2474056.06356017,9042254.661646,908.281476483158,58.0491862406197,-2803.67359942255,-3.39600883246804e-05
1429448060.49781,E16,76,23852553.0159558,164924.225681186,2072.47212529182,46.226961264374,28066418.0647236,-2474050.25918678,9041974.29394778,908.254067360409,58.0384302877337,-2803.6875128783,-3.3960088556384e-05
1429448060.59781,E16,76,23852592.4692882,165131.365731597,2071.89470529556,46.226961264374,28066508.8886431,-2474044.45588893,9041693.92486125,908.226657989508,58.0276747288775,-2803.70142590253,-3.39600887879765e-05
1429448060.69781,E16,76,23852632.2441057,165338.520575523,2071.3172852993,46.226961264374,28066599.7098225,-2474038.65366671,9041413.55438105,908.199248369936,58.0169195638398,-2803.71533849551,-3.39600890196801e-05
1429448060.79781,E16,76,23852671.8718798,165545.688289285,2071.36385142803,46.226961264374,28066690.5282594,-2474032.85251994,9041133.18251406,908.17183850237,58.0061647928975,-2803.7292506569,-3.39600892512726e-05
1429448060.89781,E16,76,23852711.1195585,165752.834253192,2071.34522497654,46.226961264374,28066781.3439579,-2474027.05244857,9040852.80924784,908.144428385598,57.9954104155678,-2803.74316238731,-3.39600894828651e-05
1429448060.99781,E16,76,23852750.2768261,165959.982323289,2071.41973078251,46.226961264374,28066872.1569145,-2474021.25345266,9040572.43459344,908.117018020705,57.9846564322826,-2803.75707368619,-3.39600897145687e-05
1429448061.09781,E16,76,23852789.7965006,166167.162144542,2069.85510885715,46.226961264374,28066962.9671291,-2474015.45553213,9040292.05855086,908.089607407694,57.9739028430444,-2803.77098455354,-3.39600899461612e-05
1429448061.19781,E16,76,23852829.257768,166374.323006034,2072.12753593922,46.226961264374,28067053.7746032,-2474009.65868692,9040011.68111534,908.062196546105,57.9631496476734,-2803.78489498961,-3.39600901778647e-05
1429448061.29781,E16,76,23852868.6329984,166581.501127601,2072.99366593361,46.226961264374,28067144.5793365,-2474003.86291691,9039731.30228774,908.034785436026,57.9523968462065,-2803.79880499435,-3.39600904094572e-05
1429448061.39781,E16,76,23852907.8265917,166788.67256248,2071.26140594482,46.4204160781257,28067235.3813083,-2473998.06822358,9039450.92213216,908.007374083728,57.9416444411012,-2803.81271456457,-3.39587825182175e-05
1429448061.49781,E16,76,23852947.1234324,166995.838941455,2072.02509045601,46.4204160781257,28067326.1805587,-2473992.27460416,9039170.54052491,907.979962477123,57.9308924276217,-2803.82662370641,-3.395878274981e-05
1429448061.59781,E16,76,23852986.662969,167203.034052253,2072.36036658287,46.4204160781257,28067416.9770685,-2473986.48205988,9038890.15752473,907.952550621959,57.9201408080202,-2803.84053241697,-3.39587829815136e-05
1429448061.69781,E16,76,23853026.1941703,167410.215652704,2071.60599529743,46.4204160781257,28067507.7708364,-2473980.69059086,9038609.77313613,907.92513851868,57.9093895824733,-2803.85444069601,-3.39587832131061e-05
1429448061.79781,E16,76,23853065.4710493,167617.375656247,2070.19038498402,46.4204160781257,28067598.5618634,-2473974.90019679,9038329.38735558,907.897726166945,57.8986387508517,-2803.86834854372,-3.39587834448096e-05
1429448061.89781,E16,76,23853105.1351781,167824.566733241,2071.73638045788,46.4204160781257,28067689.3501474,-2473969.110878,9038049.00018975,907.87031356741,57.8878883134093,-2803.88225595975,-3.39587836764021e-05
1429448061.99781,E16,76,23853144.0485529,168031.7440871,2071.57805562019,46.4204160781257,28067780.1356936,-2473963.32263399,9037768.61162265,907.842900718517,57.8771382695401,-2803.89616294491,-3.39587839079947e-05
1429448062.09781,E16,76,23853183.5654936,168238.928423047,2072.25792109966,46.4204160781257,28067870.9184975,-2473957.53546495,9037488.22166777,907.815487621588,57.8663886197652,-2803.91006949852,-3.39587841396982e-05
1429448062.19781,E16,76,23853223.0939879,168446.112083554,2071.0751414299,46.4204160781257,28067961.6985593,-2473951.74937104,9037207.83032464,907.788074276583,57.8556393640628,-2803.92397562061,-3.39587843712907e-05
1429448062.29781,E16,76,23853262.580271,168653.297393084,2071.39179110527,46.4204160781257,28068052.4758811,-2473945.96435185,9036927.43758696,907.76066068289,57.844890502203,-2803.93788131149,-3.39587846028833e-05
1429448062.39781,E16,76,23853301.8715287,168860.491845012,2070.78643143177,46.2635500834526,28068143.2504789,-2473940.1804064,9036647.04340475,907.733246835627,57.8341420322691,-2803.95178657363,-3.39600929574191e-05
1429448062.49781,E16,76,23853341.3125722,169067.680723071,2071.00063562393,46.2635500834526,28068234.0223169,-2473934.39753705,9036366.64788927,907.705832745675,57.8233939585257,-2803.96569140153,-3.39600931891226e-05
1429448062.59781,E16,76,23853380.5591619,169274.871522188,2073.93430173397,46.2635500834526,28068324.7914136,-2473928.61574237,9036086.25098291,907.678418407406,57.8126462787752,-2803.97959579804,-3.39600934207152e-05
1429448062.69781,E16,76,23853420.0996926,169482.085501194,2071.86676561832,46.2635500834526,28068415.5577693,-2473922.83502246,9035805.85268443,907.651003820703,57.8018989929662,-2803.99349976321,-3.39600936524187e-05
1429448062.79781,E16,76,23853459.8731563,169689.286346912,2072.66770303249,46.2635500834526,28068506.3213814,-2473917.05537746,9035525.45300249,907.623588986417,57.7911521014348,-2804.00740329663,-3.39600938840112e-05
1429448062.89781,E16,76,23853499.4230056,169896.495169044,2072.62113690376,46.2635500834526,28068597.0822542,-2473911.27680691,9035245.0519233,907.596173903206,57.7804056036594,-2804.02130639897,-3.39600941156037e-05
1429448062.99781,E16,76,23853539.1535286,170103.695800662,2072.92847335339,46.2635500834526,28068687.8403825,-2473905.49931114,9034964.64946317,907.568758572667,57.769659500268,-2804.03520906943,-3.39600943473073e-05
1429448063.09781,E16,76,23853578.2057636,170310.925397754,2072.61182367802,46.2635500834526,28068778.5957724,-2473899.72288981,9034684.24560292,907.541342992928,57.7589137905225,-2804.04911130895,-3.39600945788998e-05
1429448063.19781,E16,76,23853617.514184,170518.1375705,2072.79808819294,46.2635500834526,28068869.3484203,-2473893.94754305,9034403.84035395,907.51392716511,57.748168474867,-2804.06301311697,-3.39600948106034e-05
1429448063.29781,E16,76,23853657.5217261,170725.359778404,2072.27654755116,46.2635500834526,28068960.0983235,-2473888.173271,9034123.43372439,907.486511090011,57.7374235536165,-2804.07691449309,-3.39600950421959e-05
1429448063.39781,E16,76,23853697.2025022,170932.604045749,2073.38482141495,46.3871161167523,28069050.8454731,-2473882.40007427,9033843.02574185,907.459094770337,57.7266790278277,-2804.09081543594,-3.39587871509561e-05
1429448063.49781,E16,76,23853736.4854385,171139.834165573,2072.68632948399,46.3871161167523,28069141.5898946,-2473876.627951,9033562.61632715,907.431678198347,57.7159348944775,-2804.10471594945,-3.39587873825486e-05
1429448063.59781,E16,76,23853775.9675752,171347.070448279,2072.76083528996,46.3871161167523,28069232.331574,-2473870.85690219,9033282.20552398,907.40426137832,57.7051911552364,-2804.11861603144,-3.39587876142522e-05
1429448063.69781,E16,76,23853815.2144999,171554.310845137,2072.42555916309,46.3871161167523,28069323.0705133,-2473865.08692762,9033001.79332577,907.376844309616,57.6944478098589,-2804.13251568224,-3.39587878458447e-05
1429448063.79781,E16,76,23853854.7874883,171761.563229203,2073.53383302689,46.3871161167523,28069413.8067106,-2473859.31802741,9032721.37973847,907.349426992822,57.6837048585743,-2804.14641490157,-3.39587880774372e-05
1429448063.89781,E16,76,23853894.4211424,171968.797075391,2072.07165658474,46.3871161167523,28069504.5401652,-2473853.55020144,9032440.96476454,907.322009428183,57.6729623014836,-2804.16031368929,-3.39587883091408e-05
1429448063.99781,E16,76,23853933.557076,172176.042801976,2072.53731787205,46.3871161167523,28069595.2708778,-2473847.78344978,9032160.54840125,907.294591615437,57.6622201384806,-2804.17421204555,-3.39587885407333e-05
1429448064.09781,E16,76,23853973.3292202,172383.276408195,2071.93195819855,46.3871161167523,28069685.998849,-2473842.01777236,9031880.13064689,907.267173554418,57.6514783695018,-2804.18810997042,-3.39587887724369e-05
1429448064.19781,E16,76,23854012.7625503,172590.541920185,2072.1647888422,46.3871161167523,28069776.7240796,-2473836.25316891,9031599.71149919,907.239755244912,57.6407369944699,-2804.20200746403,-3.39587890040294e-05
1429448064.29781,E16,76,23854052.2539538,172797.79880774,2073.55245947838,46.3871161167523,28069867.4465698,-2473830.48963952,9031319.29095718,907.212336686827,57.6299960133456,-2804.21590452641,-3.39587892356219e-05
1429448064.39781,E16,76,23854091.7507841,173005.066112638,2072.32311367989,46.7048676360004,28069958.1663169,-2473824.72718429,9031038.86902916,907.184917880978,57.6192554264514,-2804.22980115716,-3.39587894673254e-05
1429448064.49781,E16,76,23854130.961886,173212.343215942,2072.74220883846,46.7048676360004,28070048.8833216,-2473818.96580314,9030758.44571318,907.15749882718,57.6085152337141,-2804.24369735637,-3.3958789698918e-05
1429448064.59781,E16,76,23854170.1365818,173419.60157752,2072.76083528996,46.7048676360004,28070139.597584,-2473813.20549605,9030478.02100899,907.130079525412,57.5977754351298,-2804.25759312405,-3.39587899306215e-05
1429448064.69781,E16,76,23854209.6789651,173626.881524324,2073.06817173958,46.7048676360004,28070230.3091052,-2473807.44626281,9030197.59491285,907.102659975314,57.5870360305579,-2804.2714884604,-3.3958790162214e-05
1429448064.79781,E16,76,23854249.1815814,173834.15475142,2072.45349884033,46.7048676360004,28070321.0178847,-2473801.6881035,9029917.16742629,907.075240177037,57.5762970200583,-2804.28538336533,-3.39587903938066e-05
1429448064.89781,E16,76,23854288.7449383,174041.445922136,2072.50006496906,46.7048676360004,28070411.7239213,-2473795.93101812,9029636.73855311,907.04782013096,57.5655584037804,-2804.29927783866,-3.39587906255101e-05
1429448064.99781,E16,76,23854328.2729478,174248.716239572,2072.03440368176,46.7048676360004,28070502.4272165,-2473790.17500656,9029356.30828849,907.020399836615,57.5548201815431,-2804.31317188063,-3.39587908571026e-05
1429448065.09781,E16,76,23854367.7767567,174456.012601495,2073.08679819107,46.7048676360004,28070593.127768,-2473784.42006887,9029075.87663978,906.992979294723,57.5440823536293,-2804.32706549086,-3.39587910888062e-05
1429448065.19781,E16,76,23854407.3927524,174663.292426825,2073.35688173771,46.7048676360004,28070683.825579,-2473778.66620487,9028795.44359697,906.965558504312,57.5333449196619,-2804.34095866987,-3.39587913203987e-05
1429448065.29781,E16,76,23854446.8438944,174870.578345418,2072.45349884033,46.7048676360004,28070774.5206487,-2473772.91341455,9028515.00916255,906.938137465629,57.5226078797358,-2804.35485141752,-3.39587915519912e-05
1429448065.39781,E16,76,23854486.3118719,175077.893022895,2073.45001399517,46.628810572627,28070865.2129749,-2473767.16169801,9028234.573343,906.910716179312,57.5118712341032,-2804.36874373349,-3.39587917836948e-05
1429448065.49781,E16,76,23854525.831341,175285.181665301,2072.58388400078,46.628810572627,28070955.9025587,-2473761.41105508,9027954.13613498,906.883294645039,57.5011349826438,-2804.38263561795,-3.39587920152873e-05
1429448065.59781,E16,76,23854565.1307928,175492.47146821,2072.45349884033,46.628810572627,28071046.5893995,-2473755.66148584,9027673.69754032,906.855872862991,57.4903991254227,-2804.3965270708,-3.39587922469908e-05
1429448065.69781,E16,76,23854604.7910199,175699.778139949,2072.75152206421,46.628810572627,28071137.2734998,-2473749.91299005,9027393.25755133,906.828450832424,57.479663662154,-2804.41041809244,-3.39587924785834e-05
1429448065.79781,E16,76,23854644.112033,175907.096728325,2071.61530852318,46.628810572627,28071227.9548582,-2473744.16556774,9027112.81617267,906.801028553795,57.4689285930187,-2804.42430868262,-3.39587927101759e-05
1429448065.89781,E16,76,23854683.6482795,176114.397182941,2072.56525754929,46.628810572627,28071318.6334728,-2473738.41921902,9026832.37340949,906.773606027613,57.4581939182152,-2804.4381988411,-3.39587929418794e-05
1429448065.99781,E16,76,23854723.1378459,176321.737013578,2073.28237593174,46.628810572627,28071409.3093451,-2473732.67394383,9026551.92925744,906.746183253457,57.4474596375785,-2804.45208856809,-3.39587931734719e-05
1429448066.09781,E16,76,23854762.478452,176529.047123075,2074.78180527687,46.628810572627,28071499.9824791,-2473726.92974163,9026271.48370405,906.718760230112,57.4367257506414,-2804.4659778642,-3.39587934051755e-05
1429448066.19781,E16,76,23854801.5302338,176736.381053448,2073.12405109406,46.628810572627,28071590.6528697,-2473721.18661302,9025991.03676524,906.691336959139,57.4259922580081,-2804.47986672864,-3.3958793636768e-05
1429448066.29781,E16,76,23854841.1678789,176943.713721037,2074.41858947277,46.628810572627,28071681.3205161,-2473715.44455784,9025710.58844328,906.663913440765,57.4152591597717,-2804.49375516132,-3.39587938683605e-05
1429448066.39781,E16,76,23854880.9667398,177151.057351232,2074.90287721157,46.8608233188462,28071771.9854191,-2473709.70357598,9025430.138736,906.63648967478,57.4045264558541,-2804.50764316232,-3.39587941000641e-05
1429448066.49781,E16,76,23854920.4255773,177358.391437888,2072.98435270786,46.8608233188462,28071862.6475805,-2473703.96366728,9025149.68763731,906.609065660594,57.3937941460244,-2804.52153073196,-3.39587943316566e-05
1429448066.59781,E16,76,23854960.0772417,177565.730826378,2073.2544362545,46.8608233188462,28071953.3069982,-2473698.22483197,9024869.23515371,906.581641398848,57.3830622305298,-2804.53541786991,-3.39587945633602e-05
1429448066.69781,E16,76,23854999.436336,177773.063207269,2074.05537366867,46.8608233188462,28072043.9636742,-2473692.48706971,9024588.78127939,906.554216888976,57.3723307091584,-2804.54930457647,-3.39587947949527e-05
1429448066.79781,E16,76,23855039.0013787,177980.419910312,2073.88773560524,46.8608233188462,28072134.617608,-2473686.75038057,9024308.32601549,906.526792131095,57.3615995819526,-2804.56319085156,-3.39587950265452e-05
1429448066.89781,E16,76,23855078.2494586,178187.770671964,2074.59554076195,46.8608233188462,28072225.2687993,-2473681.01476455,9024027.86936301,906.499367125308,57.350868848954,-2804.57707669515,-3.39587952582487e-05
1429448066.99781,E16,76,23855117.7438093,178395.130620599,2074.53034818173,46.8608233188462,28072315.9172479,-2473675.28022158,9023747.41132263,906.471941871685,57.3401385101919,-2804.5909621072,-3.39587954898413e-05
1429448067.09781,E16,76,23855157.4697036,178602.518772125,2072.56525754929,46.8608233188462,28072406.5629548,-2473669.54675149,9023466.95189091,906.444516369893,57.329408565541,-2804.60484708788,-3.39587957215448e-05
1429448067.19781,E16,76,23855197.1454697,178809.885053754,2072.56525754929,46.8608233188462,28072497.2059201,-2473663.81435445,9023186.49106814,906.417090619964,57.3186790150078,-2804.61873163717,-3.39587959531373e-05
1429448067.29781,E16,76,23855236.5498278,179017.279080272,2074.53034818173,46.8608233188462,28072587.8461405,-2473658.08303039,9022906.02886393,906.389664622844,57.3079498589697,-2804.63261575461,-3.39587961847299e-05
1429448067.39781,E16,76,23855275.66817,179224.658949018,2073.3755081892,47.093467421068,28072678.4836202,-2473652.35277919,9022625.56526518,906.362238377257,57.2972210969246,-2804.64649944083,-3.39587964164334e-05
1429448067.49781,E16,76,23855315.2156394,179432.046213508,2073.0122923851,47.093467421068,28072769.1183579,-2473646.62360073,9022345.10027645,906.33481188365,57.2864927290541,-2804.66038269562,-3.39587966480259e-05
1429448067.59781,E16,76,23855354.4832051,179639.437332392,2073.84116947651,47.093467421068,28072859.7503524,-2473640.89549516,9022064.63390111,906.307385142361,57.2757647554878,-2804.6742655188,-3.39587968797295e-05
1429448067.69781,E16,76,23855393.8642529,179846.819096446,2073.95292818546,47.093467421068,28072950.3796025,-2473635.16846245,9021784.16614268,906.279958153735,57.2650371763627,-2804.68814791021,-3.3958797111322e-05
1429448067.79781,E16,76,23855433.2354197,180054.215445638,2074.39064979553,47.093467421068,28073041.0061091,-2473629.44250261,9021503.69699847,906.252530917514,57.2543099915781,-2804.70202986997,-3.39587973429145e-05
1429448067.89781,E16,76,23855472.5908076,180261.615867496,2074.93081688881,47.093467421068,28073131.6298759,-2473623.71761516,9021223.22645704,906.225103432584,57.2435832007047,-2804.71591139865,-3.39587975746181e-05
1429448067.99781,E16,76,23855512.0867128,180469.009182334,2074.49309527874,47.093467421068,28073222.2508982,-2473617.99380052,9020942.75453288,906.197675700366,57.2328568042939,-2804.72979249554,-3.39587978062106e-05
1429448068.09781,E16,76,23855551.4878554,180676.407112837,2075.00532269478,47.093467421068,28073312.8691763,-2473612.27105857,9020662.28122523,906.170247720792,57.2221308023234,-2804.74367316067,-3.39587980379141e-05
1429448068.19781,E16,76,23855591.0352878,180883.824295163,2073.77597689629,47.093467421068,28073403.4847156,-2473606.54938895,9020381.80651698,906.14281949219,57.2114051941404,-2804.75755339489,-3.39587982695067e-05
1429448068.29781,E16,76,23855630.9123808,181091.228319883,2073.24512302876,47.093467421068,28073494.0975106,-2473600.82879201,9020101.33042517,906.115391016233,57.2006799803972,-2804.77143319735,-3.39587985010992e-05
1429448068.39781,E16,76,23855670.209286,181298.639387131,2074.39996302128,47.1867801710875,28073584.7075618,-2473595.10926766,9019820.85294831,906.087962292779,57.189955161042,-2804.78531256813,-3.39587987328027e-05
1429448068.49781,E16,76,23855709.9389599,181506.05533278,2074.01812076569,47.1867801710875,28073675.3148721,-2473589.39081556,9019540.37407741,906.060533320951,57.179230735737,-2804.79919150767,-3.39587989643952e-05
1429448068.59781,E16,76,23855749.5730987,181713.486366034,2073.00297915936,47.1867801710875,28073765.9194392,-2473583.67343593,9019259.89381978,906.03310410147,57.1685067047611,-2804.81307001562,-3.39587991960988e-05
1429448068.69781,E16,76,23855789.000524,181920.904364586,2074.26026463509,47.1867801710875,28073856.5212611,-2473577.95712885,9018979.41218117,906.005674634905,57.157783068338,-2804.82694809169,-3.39587994276913e-05
1429448068.79781,E16,76,23855828.1542782,182128.332143784,2073.12405109406,47.1867801710875,28073947.1203402,-2473572.24189404,9018698.92915431,905.978244920544,57.1470598261942,-2804.84082573623,-3.39587996592838e-05
1429448068.89781,E16,76,23855867.8294769,182335.748809338,2073.76666367054,47.1867801710875,28074037.7166772,-2473566.52773156,9018418.44473706,905.950814958187,57.1363369782474,-2804.85470294936,-3.39587998909874e-05
1429448068.99781,E16,76,23855906.9214303,182543.196633577,2074.9494433403,47.1867801710875,28074128.3102713,-2473560.81464129,9018137.95893152,905.923384748041,57.1256145245849,-2804.86857973096,-3.39588001225799e-05
1429448069.09781,E16,76,23855946.2840995,182750.619054556,2075.03326237202,47.1867801710875,28074218.901122,-2473555.10262324,9017857.47173977,905.895954290315,57.1148924652876,-2804.88245608094,-3.39588003542834e-05
1429448069.19781,E16,76,23855986.0369258,182958.061502218,2075.29403269291,47.1867801710875,28074309.4892294,-2473549.39167747,9017576.98316121,905.868523584953,57.104170800334,-2804.89633199933,-3.3958800585876e-05
1429448069.29781,E16,76,23856025.5744146,183165.51723969,2074.4651556015,47.1867801710875,28074400.0745944,-2473543.68180375,9017296.4931927,905.841092631653,57.0934495296092,-2804.91020748628,-3.39588008174685e-05
1429448069.39781,E16,76,23856065.2562456,183372.966479897,2074.21369850635,47.0774694926633,28074490.6572168,-2473537.97300215,9017016.00183534,905.813661430528,57.0827286531575,-2804.92408254174,-3.3958801049172e-05
1429448069.49781,E16,76,23856104.6445639,183580.410574317,2075.16364753246,47.0774694926633,28074581.2370937,-2473532.26527269,9016735.50909765,905.786229982413,57.0720081713103,-2804.93795716528,-3.39588012807646e-05
1429448069.59781,E16,76,23856144.4947573,183787.889501095,2074.97738301754,47.0774694926633,28074671.8142292,-2473526.55861521,9016455.01496715,905.758798286095,57.0612880835891,-2804.95183135752,-3.39588015123571e-05
1429448069.69781,E16,76,23856183.5600671,183995.330017924,2074.94013011456,47.0774694926633,28074762.3886214,-2473520.85302968,9016174.51944972,905.731366342152,57.0505683902244,-2804.96570511818,-3.39588017440606e-05
1429448069.79781,E16,76,23856222.9678557,184202.783982277,2074.01812076569,47.0774694926633,28074852.9602704,-2473515.1485161,9015894.02254481,905.703934150533,57.0398490911977,-2804.97957844728,-3.39588019756532e-05
1429448069.89781,E16,76,23856262.7157686,184410.267058253,2075.02394914627,47.0774694926633,28074943.5291755,-2473509.44507453,9015613.52425485,905.676501711481,57.0291301866041,-2804.99345134469,-3.39588022073567e-05
1429448069.99781,E16,76,23856302.4084466,184617.728679419,2075.14502108097,47.0774694926633,28075034.0953386,-2473503.74270463,9015333.02457352,905.649069024382,57.0184116762088,-2805.00732381074,-3.39588024389492e-05
1429448070.09781,E16,76,23856341.8049851,184825.193854809,2075.17296075821,47.0774694926633,28075124.6587578,-2473498.04140667,9015052.52350696,905.621636089842,57.0076935602439,-2805.02119584511,-3.39588026705417e-05
1429448070.19781,E16,76,23856381.0595909,185032.691510677,2075.4337310791,47.0774694926633,28075215.2194334,-2473492.34118064,9014772.02105433,905.594202907783,56.9969758386802,-2805.03506744786,-3.39588029022453e-05
1429448070.29781,E16,76,23856420.2575642,185240.165246248,2075.92733204365,47.0774694926633,28075305.7773644,-2473486.64202625,9014491.51721827,905.566769478467,56.9862585116304,-2805.04893861884,-3.39588031338378e-05
1429448070.39781,E16,76,23856459.660061,185447.659970045,2075.25677978992,47.0873731661805,28075396.3325542,-2473480.94394357,9014211.01198849,905.53933580089,56.9755415786926,-2805.06280935857,-3.39588033655414e-05
1429448070.49781,E16,76,23856498.9229591,185655.145509243,2074.72592592239,47.0873731661805,28075486.8850021,-2473475.24693237,9013930.505367,905.511901875256,56.9648250399574,-2805.07667966695,-3.39588035971339e-05
1429448070.59781,E16,76,23856538.7750838,185862.636444449,2074.57691431046,47.0873731661805,28075577.4347065,-2473469.5509929,9013649.99735916,905.484467702091,56.9541088956242,-2805.09054954371,-3.39588038287264e-05
1429448070.69781,E16,76,23856578.4604647,186070.132783294,2075.75038075447,47.0873731661805,28075667.981665,-2473463.85612509,9013369.48797177,905.457033282066,56.9433931459603,-2805.10441898852,-3.39588040604299e-05
1429448070.79781,E16,76,23856617.8741677,186277.633483171,2075.23815333843,47.0873731661805,28075758.5258802,-2473458.16232889,9013088.97719686,905.429598614406,56.9326777906638,-2805.11828800177,-3.39588042920225e-05
1429448070.89781,E16,76,23856657.0570964,186485.136199951,2075.54548978806,47.0873731661805,28075849.0673528,-2473452.4696041,9012808.46503253,905.402163698928,56.9219628296649,-2805.13215658356,-3.3958804523726e-05
1429448070.99781,E16,76,23856696.6263747,186692.645897627,2075.10776817799,47.0873731661805,28075939.6060824,-2473446.77795079,9012527.95148006,905.374728535762,56.9112482630145,-2805.14602473381,-3.39588047553185e-05
1429448071.09781,E16,76,23856736.3508015,186900.174022794,2074.71661269665,47.0873731661805,28076030.142066,-2473441.0873691,9012247.43654808,905.347293125758,56.9005340910447,-2805.15989245212,-3.39588049869111e-05
1429448071.19781,E16,76,23856776.0714024,187107.686097383,2076.19741559029,47.0873731661805,28076120.6753075,-2473435.39785866,9011966.92022503,905.319857467788,56.8898203133199,-2805.17375973903,-3.39588052186146e-05
1429448071.29781,E16,76,23856815.6891929,187315.207501769,2074.99600946903,47.0873731661805,28076211.2058056,-2473429.7094195,9011686.40251466,905.292421562221,56.8791069299859,-2805.18762659438,-3.39588054502071e-05
1429448071.39781,E16,76,23856855.2358135,187522.720739722,2075.37785172462,46.982408908253,28076301.7335599,-2473424.02205176,9011405.88341828,905.264985409195,56.8683939410942,-2805.2014930181,-3.39588056819107e-05
1429448071.49781,E16,76,23856894.781796,187730.242463589,2075.57342946529,46.982408908253,28076392.25857,-2473418.33575538,9011125.36293713,905.237549008831,56.8576813466926,-2805.21535901012,-3.39588059135032e-05
1429448071.59781,E16,76,23856934.4774014,187937.784696817,2076.1601626873,46.982408908253,28076482.7808387,-2473412.65053008,9010844.84106214,905.210112360247,56.8469691464415,-2805.2292245709,-3.39588061450957e-05
1429448071.69781,E16,76,23856974.047709,188145.297272325,2075.52686333656,46.982408908253,28076573.3003618,-2473406.96637598,9010564.317807,905.182675464788,56.8362573408698,-2805.24308969975,-3.39588063767993e-05
1429448071.79781,E16,76,23857013.4908979,188352.823864937,2075.18227398396,46.982408908253,28076663.8171406,-2473401.28329313,9010283.79316696,905.155238321991,56.8255459297937,-2805.25695439692,-3.39588066083918e-05
1429448071.89781,E16,76,23857052.8366951,188560.373310924,2075.54548978806,46.982408908253,28076754.3311782,-2473395.6012813,9010003.26713289,905.12780093097,56.8148349128672,-2805.27081866284,-3.39588068400953e-05
1429448071.99781,E16,76,23857092.3279709,188767.922852039,2075.20090043545,46.982408908253,28076844.8424703,-2473389.92034069,9009722.73971752,905.100363292973,56.8041242905812,-2805.2846824969,-3.39588070716879e-05
1429448072.09781,E16,76,23857131.7224419,188975.471172094,2074.24163818359,46.982408908253,28076935.3510182,-2473384.24047101,9009442.21091736,905.072925407664,56.7934140628101,-2805.29854589927,-3.39588073032804e-05
1429448072.19781,E16,76,23857170.9274914,189183.010074615,2075.61068236828,46.982408908253,28077025.8568208,-2473378.56167259,9009161.68073564,905.045487275361,56.7827042296705,-2805.31240886978,-3.39588075349839e-05
1429448072.29781,E16,76,23857210.6275427,189390.5675596,2075.95527172089,46.982408908253,28077116.3598818,-2473372.88394486,9008881.14916063,905.018048894923,56.7719947907263,-2805.32627140902,-3.39588077665764e-05
1429448072.39781,E16,76,23857250.2973172,189598.130935907,2076.42093300819,47.0847423384187,28077206.8601968,-2473367.20728821,9008600.61620596,904.990610267688,56.7612857464986,-2805.34013351631,-3.395880799828e-05
1429448072.49781,E16,76,23857290.0916539,189805.696526885,2075.05188882351,47.0847423384187,28077297.3577722,-2473361.53170223,9008320.08185194,904.963171391732,56.7505770962349,-2805.35399519263,-3.39588082298725e-05
1429448072.59781,E16,76,23857329.6910942,190013.262565017,2075.90870559216,47.0847423384187,28077387.8526006,-2473355.85718727,9008039.54612119,904.935732269274,56.7398688408049,-2805.36785643685,-3.3958808461465e-05
1429448072.69781,E16,76,23857369.004486,190220.838031411,2076.281234622,47.0847423384187,28077478.344686,-2473350.18374307,9007759.00900173,904.908292899146,56.7291609797549,-2805.38171724958,-3.39588086931686e-05
