gps_time,satellite_id,sv_id,pseudorange,doppler_shift,cn0,azimuth,elevation,pseudorange_residual,pseudorange_corrected_cb
1429365846.0,G28,28,24278807.443,-3081.394,73.2957329553557,,,-58.7406198251297,24278866.45045065
1429365847.0,PL01,31,23.606028000000002,7.558,45.185673544743956,,,-0.3426459672981551,24.039250998070823
1429365847.0,PL02,32,10.127,9.624,73.4143199865841,,,0.09253740561622725,9.682570472841867
1429365847.0,PL03,33,8.68,-9.326,73.22112289075741,,,0.19342860433857856,8.235532441249992
1429365847.0,PL03,33,8.68,-9.326,73.22112289075741,,,0.19342860433857856,8.235532441249992
1429365847.0,PL05,35,30.943659,-3.15,61.036721824041514,,,-0.548054712928424,32.213295641732515
1429365847.0,PL06,36,31.379226000000003,2.58,62.10278544047312,,,-0.5782207984689102,32.64906645297333
1429365847.0,G03,3,24391633.484745,1545.796,47.47505641106835,,,2.039063708173844,24391632.10565623
1429365847.0,G09,9,24304971.858,-570.204,73.23287695728628,,,13.866716769772383,24304958.74782496
1429365847.0,G14,14,20705916.411,-382.019,73.19730217836587,,,3.5641447093959777,20705913.346463144
1429365847.0,G18,18,21834459.981,2501.272,73.38000999100663,,,44.413190015840144,21834416.115448587
1429365847.0,G19,19,21710618.916,-2244.9,73.28872229930302,,,-52.44148508341351,21710671.834637776
1429365847.0,G22,22,23560144.741016,2914.02,65.83180397807998,,,69.81665210543832,23560075.654405575
1429365847.0,G23,23,20789528.829,-1259.129,73.31019098270019,,,-23.591517808598663,20789552.805554263
1429365847.0,G27,27,21210627.485916,1791.01,57.06873963033891,,,22.328125943678234,21210605.839212388
1429365847.0,G28,28,24279393.927,-3082.63,73.07999335777069,,,-58.61914335073271,24279453.15722106
1429365848.0,PL01,31,22.120042,8.052,37.731507378202984,,,-0.3935592570257616,22.30760355521006
1429365848.0,PL02,32,8.329,9.208,73.28520097283364,,,0.11402701095694096,7.638909029981106
1429365848.0,PL03,33,10.493,-9.664,73.08051847456747,,,-0.011930754632586471,9.802870998389231
1429365848.0,PL04,34,23.89,-7.455,73.21973595906033,,,-0.4715850874122059,24.078222598298044
1429365848.0,PL05,35,31.474304,-2.436,61.71955866025262,,,-0.6961426753404159,32.49827919887176
1429365848.0,PL06,36,30.820456,3.29,61.29112725852969,,,-0.668662296664505,31.84463501011257
1429365848.0,G03,3,24391339.403,1544.81,73.20163969652039,,,1.9530295799700557,24391337.783169817
1429365848.0,G09,9,24305080.507,-571.677,73.50353767928962,,,13.497899081113749,24305067.159178
1429365848.0,G14,14,20705989.154,-382.506,74.18309760467952,,,3.509232844713145,20705985.853522453
1429365848.0,G18,18,21833984.07,2500.601,73.3544061146613,,,44.252389151158745,21833939.965781208
1429365848.0,G19,19,21711046.108,-2244.94,74.6910614689516,,,-52.34323515787441,21711098.787829142
1429365848.0,G22,22,23559590.898024,2914.374,55.89007757317991,,,70.29360252201836,23559521.571034513
1429365848.0,G23,23,20789768.495,-1259.784,73.22268337093243,,,-23.51875627830345,20789792.23451419
1429365848.0,G27,27,21210286.575048,1791.126,58.05652398368535,,,22.346113960745747,21210264.69054898
1429365848.0,G28,28,24279980.659,-3083.989,73.17716827475729,,,-58.74752426936943,24280039.649547923
1429365849.0,PL01,31,20.544,8.5,73.24925101584954,,,-0.47330090291763466,20.66282294879167
1429365849.0,PL02,32,6.66,8.192,73.26515521726435,,,0.11501072942646601,5.901170423562719
1429365849.0,PL03,33,12.341,-9.728,72.92738299381436,,,0.10380681364709982,11.582132391970845
1429365849.0,PL04,34,25.259079,-6.913,53.35982789104453,,,-0.36905712281227093,25.378562991879654
1429365849.0,PL05,35,31.869006,-1.712,65.0898385489858,,,-0.6435713350872969,32.82424259245337
1429365849.0,PL06,36,30.129008,3.985,60.46357478533798,,,-0.6839989883050979,31.08444840369418
1429365849.0,G03,3,24391045.542,1543.655,73.20280982356738,,,1.8215101239160678,24391043.85942769
1429365849.0,G09,9,24305189.421,-572.996,73.17077005008022,,,13.497835299827257,24305176.010811843
1429365849.0,G14,14,20706061.982,-382.902,74.08969684007063,,,3.666932499863305,20706058.621339586
1429365849.0,G18,18,21833508.275,2500.051,73.1471012784726,,,44.363448089815776,21833464.108964104
1429365849.0,G19,19,21711473.319,-2245.112,73.89350983281032,,,-52.31720514699062,21711525.936030403
1429365849.0,G22,22,23559035.589159,2914.878,60.83103164304084,,,69.7203409735934,23558966.198633835
1429365849.0,G23,23,20790008.29,-1260.494,72.97855580676665,,,-23.434402697823845,20790031.968669914
1429365849.0,G27,27,21209945.650243,1791.167,60.09600156928364,,,22.35619996012012,21209923.704839878
1429365849.0,G28,28,24280567.659,-3085.453,73.35434733273671,,,-58.85746904938658,24280626.58678232
1429365850.0,PL01,31,18.888,8.897,73.55722125533309,,,-0.6085728082655388,19.093415528882574
1429365850.0,PL02,32,5.288,5.948,73.1067739447968,,,0.20321103318238157,4.615763003653619
1429365850.0,PL03,33,14.185,-9.629,73.34107683325207,,,0.2607369398620276,13.512724972061745
1429365850.0,PL04,34,26.519,-6.337,73.09672718669277,,,-0.31139880655067764,26.725076571970554
1429365850.0,PL05,35,32.125352,-0.979,62.55297542347831,,,-0.6940461697539642,33.16718117254426
1429365850.0,PL06,36,29.307119,4.661,59.59444545960493,,,-0.8079851985343327,30.34915198378508
1429365850.0,G03,3,24390751.917,1542.344,73.08584284933477,,,1.8980430455690003,24390750.328197643
1429365850.0,G09,9,24305298.571,-574.15,73.1288475708664,,,13.731172309983311,24305285.254343983
1429365850.0,G14,14,20706134.877,-383.212,72.9721682687492,,,3.699916017967997,20706131.612351965
1429365850.0,G18,18,21833032.572,2499.628,73.0091557714866,,,44.50743039863163,21832988.4996527
1429365850.0,G19,19,21711900.576,-2245.419,73.2507526408308,,,-52.3595204001481,21711953.286779344
1429365850.0,G22,22,23558480.996084,2915.52,57.54221165165077,,,69.9091587753778,23558411.697285198
1429365850.0,G22,22,23558480.813,2915.52,73.14589935400117,,,69.7260747754758,23558411.514201198
1429365850.0,G27,27,21209604.759,1791.121,73.87279676695961,,,22.22602588849121,21209582.9089961
1429365850.0,G28,28,24281154.946,-3087.001,73.35145085763196,,,-58.68749148605413,24281213.967438463
1429365851.0,PL01,31,17.162,9.235,73.13274686923661,,,-0.5232423569084902,17.217724074450675
1429365851.0,PL01,31,17.162,9.235,73.13274686923661,,,-0.5232423569084902,17.217724074450675
1429365851.0,PL03,33,15.999,-9.419,73.34935839502232,,,0.00014975626065263925,15.17703351762985
1429365851.0,PL04,34,27.667,-5.728,73.23918370555448,,,-0.45274111796650385,27.723385117538662
1429365851.0,PL05,35,32.241966,-0.242,61.644134640462745,,,-0.7214606964813904,33.134103718112364
1429365851.0,PL06,36,28.356005,5.314,60.57793314441059,,,-0.7569743108993522,29.248346529353185
1429365851.0,G03,3,24390458.554,1540.89,73.08028512549106,,,1.8515079416901408,24390456.82112815
1429365851.0,G09,9,24305407.925,-575.131,73.45613461467123,,,13.33920904105609,24305394.466177326
1429365851.0,G14,14,20706207.823,-383.444,70.46148117543689,,,3.5324743934542475,20706204.417445056
1429365851.0,G14,14,20706207.823,-383.444,73.26018312973648,,,3.5324743934542475,20706204.417445056
1429365851.0,G19,19,21712327.905,-2245.862,73.85369982487903,,,-52.315123302432845,21712380.47184705
1429365851.0,G22,22,23557926.962429002,2916.285,54.433237614742296,,,70.54573124876326,23557857.51874073
1429365851.0,G23,23,20790488.31,-1262.053,73.22371919751441,,,-23.47495699072177,20790511.9424666
1429365851.0,G27,27,21209263.932,1790.979,71.80254551563752,,,22.270070637074166,21209241.939992778
1429365851.0,G28,28,24281742.534,-3088.611,73.09551976796062,,,-58.860290066841195,24281801.412261844
1429365852.0,PL01,31,15.378,9.502,73.23247007608359,,,-0.6844026381080165,15.411203618130186
1429365852.0,PL02,32,4.696,-3.409,73.30847534484847,,,0.5555432249825262,3.851551092901232
1429365852.0,PL02,32,4.696,-3.409,73.30847534484847,,,0.5555432249825262,3.851551092901232
1429365852.0,PL04,34,28.697547,-5.091,61.61745057085378,,,-0.6483019553854116,28.73141166121817
1429365852.0,PL05,35,32.217635,0.497,62.47258332423618,,,-0.9803005504630721,33.08725226179189
1429365852.0,PL06,36,27.284022999999998,5.942,64.53785543737544,,,-1.0096153621628705,28.153844073032694
1429365852.0,G03,3,24390165.481,1539.309,73.0528906246914,,,2.0153841288890515,24390163.732195172
1429365852.0,G09,9,24305517.447,-575.931,67.33657163394426,,,13.348003132840601,24305503.972443733
1429365852.0,G14,14,20706280.813545004,-383.606,62.00438242954312,,,3.414547144075838,20706277.394043647
1429365852.0,G18,18,21832081.347,2499.176,73.27850754794605,,,44.19051751737854,21832037.115294624
1429365852.0,G19,19,21712755.33,-2246.439,72.64584677671644,,,-52.301970442185194,21712807.88087495
1429365852.0,G22,22,23557372.341525,2917.155,54.97402622564454,,,70.73990104590914,23557302.881007068
1429365852.0,G23,23,20790728.549,-1262.888,73.08897280521741,,,-23.41378378252128,20790752.16790379
1429365852.0,G27,27,21208923.141,1790.733,74.5845903451581,,,22.177176887741297,21208901.13504594
1429365852.0,G28,28,24282330.433,-3090.26,73.27115883791495,,,-58.641815577993185,24282389.29485227
1429365853.0,PL01,31,13.551,9.678,73.3776733415669,,,-0.6304759556880222,13.672252725797561
1429365853.0,PL02,32,5.712,-6.918,73.16383405412938,,,0.633216945591133,4.9556002005686075
1429365853.0,PL02,32,5.712,-6.918,73.16383405412938,,,0.633216945591133,4.9556002005686075
1429365853.0,PL04,34,29.605453999999998,-4.43,59.87245695654437,,,-0.2976278882001044,29.727367768885543
1429365853.0,PL05,35,32.052383999999996,1.233,63.1095909792723,,,-0.6686560790548559,33.01005036945925
1429365853.0,PL06,36,26.09604,6.54,63.84461661973474,,,-0.8071755662339233,27.05391018070007
1429365853.0,G03,3,24389872.719,1537.622,73.38192656961398,,,1.8587921709588922,24389871.06406975
1429365853.0,G09,9,24305627.105,-576.549,73.1950570302395,,,13.476618681179659,24305613.72590126
1429365853.0,G14,14,20706353.847075,-383.71,60.24392969565192,,,3.5424939059487737,20706350.52491382
1429365853.0,G18,18,21831605.773,2499.146,74.33874190338939,,,44.27275553725876,21831561.63625931
1429365853.0,G19,19,21713182.878,-2247.146,73.24807991777547,,,-52.3970745801159,21713235.523119576
1429365853.0,G22,22,23556815.866359998,2918.113,53.30429014909494,,,69.72213254876651,23556746.4984816
1429365853.0,G23,23,20790968.95,-1263.749,73.0423557417086,,,-23.519459150654896,20790992.66496865
1429365853.0,G27,27,21208582.408,1790.377,73.18761853262568,,,22.16898851476826,21208560.49837454
1429365853.0,G28,28,24282918.647,-3091.926,73.1240172458269,,,-58.804306343121155,24282977.604495306
1429365854.0,PL01,31,11.702,9.729,73.43372431451516,,,-0.470349835144975,12.026324913644375
1429365854.0,PL01,31,11.702,9.729,73.43372431451516,,,-0.470349835144975,12.026324913644375
1429365854.0,PL03,33,21.097,-8.351,73.12455235716806,,,0.35774864585348626,20.54363435682355
1429365854.0,PL04,34,30.382101000000002,-3.747,63.75220769513585,,,-0.06908434297478377,30.70708695673236
1429365854.0,PL05,35,31.748329000000002,1.963,63.10263050429269,,,-0.409985419453787,32.909067557306074
1429365854.0,PL06,36,24.797088000000002,7.105,57.90510588494508,,,-0.5653843735208399,25.958030368546886
1429365854.0,G03,3,24389580.287,1535.847,73.13443274084788,,,1.9645393951466579,24389578.84059591
1429365854.0,G09,9,24305736.882638,-576.984,60.35395001013165,,,13.553443526350549,24305723.71357854
1429365854.0,G14,14,20706426.838,-383.764,68.98327143232841,,,3.40920250254183,20706423.726391915
1429365854.0,G18,18,21831130.194,2499.243,73.94388151077423,,,44.17694364997058,21831086.26677669
1429365854.0,G19,19,21713610.572,-2247.976,73.36715574655089,,,-52.4213756420979,21713663.427692223
1429365854.0,G22,22,23556260.313258,2919.137,54.88212227693664,,,69.65198958429008,23556191.15464471
1429365854.0,G23,23,20791209.516,-1264.626,73.2840177727304,,,-23.67845648018212,20791233.44233011
1429365854.0,G27,27,21208241.753,1789.906,74.79273693775255,,,22.13234576719313,21208220.05457655
1429365854.0,G28,28,24283507.178,-3093.583,73.41809007647971,,,-58.77253826198668,24283566.34474343
1429365855.0,PL01,31,9.86,9.587,73.2001484380968,,,-0.7018027572116334,9.929402421913638
1429365855.0,PL02,32,8.941,-9.4,73.18070410520035,,,0.7302569995086501,8.132749896684686
1429365855.0,PL03,33,22.643,-7.886,73.25483879980906,,,0.3212913230119779,21.83471186509281
1429365855.0,PL04,34,31.029231,-3.046,63.203078411255746,,,-0.17852546617137818,31.09929446500162
1429365855.0,PL05,35,31.305436,2.684,62.48362062140677,,,-0.6033659051381324,32.21125206557534
1429365855.0,PL06,36,23.394182999999998,7.633,54.622963415068895,,,-0.830000434795809,24.300202876816144
1429365855.0,G03,3,24389288.198,1534.009,72.90609596710257,,,1.730073947659734,24389286.502327465
1429365855.0,G09,9,24305846.742992,-577.24,58.52749444877747,,,13.519276958159212,24305833.326079562
1429365855.0,G14,14,20706499.868,-383.783,73.87580610516389,,,3.484271139106754,20706496.511595495
1429365855.0,G18,18,21830654.602702998,2499.46,55.90919442926715,,,44.27466299777389,21830610.428442873
1429365855.0,G19,19,21714038.435,-2248.921,73.15874534063825,,,-52.503793772109745,21714091.04284834
1429365855.0,G22,22,23555704.722611997,2920.206,61.659950183149,,,69.57163338383198,23555635.314412918
1429365855.0,G23,23,20791450.251,-1265.511,72.99525266215761,,,-23.601519316234587,20791473.93054025
1429365855.0,G27,27,21207901.199,1789.319,73.40661371489402,,,22.085025511882307,21207879.254938114
1429365855.0,G27,27,21207901.199,1789.319,73.40661371489402,,,22.085025511882307,21207879.254938114
1429365856.0,PL01,31,8.075,9.107,73.13321919495588,,,-0.634297190166598,8.204575772197446
1429365856.0,PL02,32,10.762,-9.687,73.22990101608306,,,0.8013006631160958,10.013923246968494
1429365856.0,PL03,33,24.096201,-7.378,51.37255836764762,,,0.3834134195359457,23.348086215376618
1429365856.0,PL04,34,31.54037,-2.331,63.2255720426228,,,-0.1298882052239801,31.670606815285428
1429365856.0,PL05,35,30.727769,3.393,62.40371695399747,,,-0.568192300497908,31.69375841585914
1429365856.0,PL06,36,21.894,8.12,73.43009470011495,,,-0.8066873207935704,22.860193227099952
1429365856.0,G03,3,24388996.464,1532.13,73.23422403754026,,,1.834817304373691,24388994.835045516
1429365856.0,G09,9,24305956.669431,-577.324,51.151653829371064,,,13.609788428158472,24305943.3196512
1429365856.0,G14,14,20706572.899,-383.777,73.0951404289815,,,3.462069450975368,20706569.611136544
1429365856.0,G18,18,21830178.922,2499.791,69.93161920215837,,,44.24933961322994,21830134.815485995
1429365856.0,G19,19,21714466.488,-2249.97,73.14051204316101,,,-52.45328818717508,21714519.16181399
1429365856.0,G22,22,23555148.923237,2921.297,61.67431150877543,,,69.55295011690349,23555079.5794163
1429365856.0,G23,23,20791691.153,-1266.394,73.30221689718014,,,-23.57350464621096,20791714.900714453
1429365856.0,G27,27,21207560.768,1788.615,73.51653928910427,,,22.10291004097552,21207538.891674686
1429365856.0,G28,28,24284685.169,-3096.779,73.48881740712577,,,-58.817804780690956,24284155.655417286
1429365857.0,G28,28,24284685.169,-3096.779,73.48881740712577,,,199.84829960023637,24284310.25061676
1429365857.0,G28,28,24284685.169,-3096.779,73.48881740712577,,,199.84829960023637,24284310.25061676
1429365857.0,PL03,33,25.448023,-6.832,58.50848605324145,,,-32.7183266770908,179.29510768946483
1429365857.0,PL04,34,31.915,-1.605,67.39298206043605,,,-38.940183447770266,186.64043628937364
1429365857.0,PL05,35,30.015217,4.085,63.672929226849156,,,-46.43500812549476,185.57640588994735
1429365857.0,PL06,36,20.306,8.561,73.23452512361601,,,-49.54468064045366,175.86739270118815
1429365857.0,G03,3,24388705.09,1530.234,73.26477400129153,,,241.7067393810081,24388858.061837573
1429365857.0,G09,9,24306066.431503,-577.246,56.22485754842668,,,162.20580370729442,24306207.6847256
1429365857.0,G14,14,20706645.928,-383.76,73.0731243927379,,,-19.596767079032702,20706797.24504949
1429365857.0,G18,18,21829703.187,2500.225,73.63462080123426,,,96.4192559272575,21829813.682407975
1429365857.0,G19,19,21714894.75,-2251.111,73.24946287072625,,,27.98843651642676,21715102.02570561
1429365857.0,G22,22,23554592.911791,2922.388,61.86902738653183,,,57.23442992200728,23554678.16865918
1429365857.0,G23,23,20791932.223,-1267.266,73.2748733451549,,,51.75734720011826,20792110.574740354
1429365857.0,G27,27,21207220.481,1787.797,72.85738643604476,,,26.74712836375113,21207353.209143814
1429365857.0,G28,28,24285274.609,-3098.272,73.43162853731637,,,200.80181160574432,24285488.19586522
1429365858.0,PL01,31,5.13,5.464,73.44108046955036,,,-0.40232751731244437,5.23650902610471
1429365858.0,PL01,31,5.13,5.464,73.44108046955036,,,-0.40232751731244437,5.23650902610471
1429365858.0,PL03,33,26.693,-6.25,73.28629876580771,,,0.5217892600512426,25.921818469283885
1429365858.0,PL03,33,26.693,-6.25,73.28629876580771,,,0.5217892600512426,25.921818469283885
1429365858.0,PL05,35,29.173007,4.758,65.79704771689205,,,-0.5254154761996832,30.115929669766405
1429365858.0,PL06,36,18.639,8.95,73.12931615029606,,,-0.838629653195657,19.58212648100722
1429365858.0,G03,3,24388414.076,1528.346,73.2937749721786,,,1.8245164203286277,24388412.435476936
1429365858.0,G09,9,24306176.295794,-577.019,59.75169897131746,,,13.585524068290006,24306162.93747925
1429365858.0,G14,14,20706718.953,-383.745,73.19651433729406,,,3.4919460388660535,20706715.660141427
1429365858.0,G18,18,21829227.361,2500.75,74.2273536372209,,,44.30647746574284,21829183.24431872
1429365858.0,G19,19,21715323.236,-2252.329,73.27952513557221,,,-52.45555601168274,21715375.899775967
1429365858.0,G22,22,23554036.692579,2923.456,62.42116347225769,,,69.53456649657488,23553967.336769458
1429365858.0,G23,23,20792173.457,-1268.119,73.0516935281641,,,-23.522385938948382,20792197.197727278
1429365858.0,G27,27,21206880.361,1786.87,72.18961871424399,,,22.0911489809692,21206858.478903424
1429365858.0,G28,28,24285864.324,-3099.666,73.22099612643707,,,-58.7900968779981,24285923.298966162
1429365859.0,PL01,31,4.489,0.963,73.30451611498907,,,-0.12274855314573341,4.440071309092393
1429365859.0,PL01,31,4.489,0.963,73.30451611498907,,,-0.12274855314573341,4.440071309092393
1429365859.0,PL03,33,27.825554,-5.637,62.18991233823421,,,0.5034128065406785,26.898934752271565
1429365859.0,PL04,34,32.247,-0.134,73.20783597444277,,,-0.0749681099362417,32.19873235218038
1429365859.0,PL05,35,28.206547999999998,5.408,62.71656488850176,,,-0.6370422704686353,28.994032952754086
1429365859.0,PL06,36,16.904,9.279,73.09566021221076,,,-1.0050063655099049,17.6916887639949
1429365859.0,G03,3,24388123.418,1526.491,73.42337219543575,,,1.6916576393865146,24388121.628195234
1429365859.0,G09,9,24306286.103785,-576.657,59.79444503560591,,,13.557920477630953,24306272.59667338
1429365859.0,G14,14,20706791.977,-383.745,74.53306300645907,,,3.4468321085892715,20706788.538683742
1429365859.0,G18,18,21828751.427,2501.353,73.78606516639128,,,44.28713416615353,21828707.161579154
1429365859.0,G19,19,21715751.961,-2253.61,73.14638650904588,,,-52.55613179570212,21715804.476284206
1429365859.0,G22,22,23553480.272630002,2924.479,62.66045964965956,,,69.41334204682933,23553410.76652158
1429365859.0,G23,23,20792414.851,-1268.942,73.28000265513002,,,-23.545306757745884,20792438.444785524
1429365859.0,G27,27,21206540.427,1785.838,73.16208444951573,,,21.98866490209327,21206518.396717913
1429365859.0,G28,28,24286454.293,-3100.944,73.29227605662939,,,-58.86878757989182,24286513.118672647
1429365860.0,PL01,31,4.799,-4.055,73.33301863908929,,,0.21325777948524482,4.699946326653811
1429365860.0,PL02,32,18.018,-9.077,73.0498107628793,,,0.942855396408758,17.041293801424857
1429365860.0,PL03,33,28.837462,-4.997,62.600061210023924,,,0.5304678973550114,27.86071776983298
1429365860.0,PL04,34,32.202,0.604,73.38553069010324,,,-0.07645417120197884,32.103607369741795
1429365860.0,PL05,35,27.117825,6.031,61.26300968494819,,,-0.6917599569486281,27.855184970315506
1429365860.0,PL05,35,27.117,6.031,73.09839346179821,,,-0.6925849569486271,27.854359970315507
1429365860.0,G03,3,24387833.108,1524.692,73.221522861994,,,1.6456673380237437,24387831.273446232
1429365860.0,G09,9,24306395.829225,-576.179,58.440201088331754,,,13.555368528912625,24306382.27874085
1429365860.0,G14,14,20706865.004,-383.774,73.35926560210636,,,3.2772548619907713,20706861.524184287
1429365860.0,G18,18,21828275.372,2502.019,74.42992712583997,,,44.171216384718974,21828231.06407762
1429365860.0,G19,19,21716180.933,-2254.936,73.17633985820261,,,-52.70375880112235,21716233.40559989
1429365860.0,G22,22,23552923.662,2925.434,73.18108231011185,,,69.27219375709709,23552854.11069666
1429365860.0,G23,23,20792656.398,-1269.729,73.07584764216021,,,-23.68967629482333,20792679.949963905
1429365860.0,G27,27,21206200.699,1784.709,74.45807434385985,,,21.80512149373706,21206178.627253905
1429365860.0,G28,28,24287044.493,-3102.086,72.9588561685927,,,-58.895162637134234,24287103.27568306
1429365861.0,PL01,31,5.909,-7.26,73.22072121911232,,,0.3448454607997599,5.8921618735190044
1429365861.0,PL02,32,19.711,-8.709,73.43114820611596,,,0.7932652798450585,18.81650934829005
1429365861.0,PL03,33,29.725073000000002,-4.332,63.854415318477685,,,0.5192912193959595,28.83054431669818
1429365861.0,PL04,34,32.017,1.34,73.13371717399015,,,0.051913474519273896,32.000822916606985
1429365861.0,PL04,34,32.017,1.34,73.13371717399015,,,0.051913474519273896,32.000822916606985
1429365861.0,PL06,36,13.282,9.694,73.23671304321722,,,-0.8686037992730379,14.101779328421514
1429365861.0,G03,3,24387543.134,1522.972,72.93327957401307,,,1.5797774051120785,24387541.388364945
1429365861.0,G09,9,24306505.447858,-575.605,58.16491320238471,,,13.489081133603147,24306491.98628999
1429365861.0,G14,14,20706938.039,-383.843,73.20220849089011,,,3.191473421155503,20706934.649874777
1429365861.0,G18,18,21827799.186,2502.732,73.04184516844543,,,44.0135316145411,21827754.96667467
1429365861.0,G19,19,21716610.161,-2256.29,73.26608813554324,,,-52.75966823056431,21716662.721631933
1429365861.0,G22,22,23552366.885,2926.302,73.1631253767875,,,69.36150733426123,23552297.42063589
1429365861.0,G23,23,20792898.091,-1270.472,73.22451488355043,,,-23.897951814831206,20792921.73432076
1429365861.0,G27,27,21205861.194,1783.494,74.43142924176335,,,21.79499285340219,21205839.2128576
1429365861.0,G28,28,24287634.896,-3103.08,73.1933806502046,,,-59.07093870595188,24287693.76733104
1429365862.0,PL01,31,7.456,-8.795,73.00950434391373,,,0.5288698159269409,7.330299618966776
1429365862.0,PL02,32,21.329,-8.286,72.95827844720843,,,0.7952702451430818,20.325647093737825
1429365862.0,PL03,33,30.48413,-3.646,64.00010939758766,,,0.5249688299778357,29.48073906214595
1429365862.0,PL04,34,31.692,2.069,73.13106536983572,,,0.04213254115452475,31.56696066205476
1429365862.0,PL05,35,24.598,7.184,73.39527942418468,,,-0.505734921565304,25.308713262628473
1429365862.0,PL06,36,11.432,9.722,73.1513888219717,,,-0.9481646459567421,12.142917073869285
1429365862.0,G03,3,24387253.478,1521.352,73.0388423681828,,,1.5000842033991284,24387251.62951422
1429365862.0,G09,9,24306614.75,-574.957,73.34178536272272,,,13.280326646483845,24306601.187791295
1429365862.0,G14,14,20707011.093,-383.964,73.15104474506825,,,3.205621448076672,20707007.605360094
1429365862.0,G18,18,21827322.861,2503.475,73.15514369366468,,,44.03853274203033,21827278.540004
1429365862.0,G19,19,21717039.665177997,-2257.654,62.337453850155384,,,-52.772541492514904,21717092.124303147
1429365862.0,G22,22,23551809.953,2927.064,73.18684637586271,,,69.29880089006514,23551740.38500335
1429365862.0,G23,23,20793139.92,-1271.163,73.04986786225845,,,-23.85978329860478,20793163.461603336
1429365862.0,G27,27,21205521.928,1782.204,73.11041960429222,,,21.766765744156547,21205499.84722051
1429365862.0,G28,28,24288225.475187,-3103.912,62.99844951926785,,,-59.106290607981975,24288284.24422535
1429365863.0,PL01,31,9.202,-9.464,73.3388707829749,,,0.6430363952750562,9.117666488190622
1429365863.0,PL02,32,22.861,-7.815,73.2192628217358,,,0.8423436809743827,21.89901396296167
1429365863.0,PL03,33,31.112,-2.943,72.9151211051783,,,0.590458236302736,30.149975931369795
1429365863.0,PL04,34,31.23,2.789,73.2311834652618,,,0.11608056786582431,31.146327531278608
1429365863.0,PL05,35,23.181384,7.707,55.0241974576676,,,-0.4366118091025242,23.933464131852322
1429365863.0,PL06,36,9.594,9.543,73.32473337824837,,,-0.8954081155347136,10.34628394309313
1429365863.0,G03,3,24386964.119,1519.851,73.03872945618646,,,1.5592722728149497,24386962.316756267
1429365863.0,G09,9,24306724.094,-574.256,73.41522928853269,,,13.291767934639891,24306710.57999092
1429365863.0,G09,9,24306724.094,-574.256,73.41522928853269,,,13.291767934639891,24306710.57999092
1429365863.0,G09,9,24306724.094,-574.256,73.41522928853269,,,13.291767934639891,24306710.57999092
1429365863.0,G19,19,21717469.47295,-2259.009,59.95190888913236,,,-52.66544424898461,21717521.980023786
1429365863.0,G22,22,23551252.887,2927.703,73.32491889046078,,,69.30716537155672,23551183.366059694
1429365863.0,G23,23,20793381.875,-1271.797,73.1893510632578,,,-23.82934880412654,20793405.466296867
1429365863.0,G27,27,21205182.913,1780.851,71.10788012852606,,,21.800043052365027,21205160.881015297
1429365863.0,G28,28,24288816.193,-3104.574,73.23933597105137,,,-59.05910794592933,24288875.009952087
1429365864.0,PL01,31,11.031,-9.705,73.14841103379749,,,0.63830100620601,10.721054963060437
1429365864.0,PL02,32,24.300423000000002,-7.301,55.79579783130706,,,0.7873187156877001,23.112825437831486
1429365864.0,PL03,33,31.604,-2.226,73.22179992376138,,,0.5518469088203232,30.41636440623961
1429365864.0,PL04,34,30.632,3.495,73.36270712453741,,,0.06608413540526914,30.322716006148422
1429365864.0,PL05,35,21.668,8.187,73.11048010686164,,,-0.5262522806151751,22.194468606722133
1429365864.0,PL06,36,7.823,8.993,73.17424133605631,,,-0.9661326166268279,8.349672417962946
1429365864.0,G03,3,24386675.032,1518.489,73.26635261465806,,,1.386868115343379,24386673.011120055
1429365864.0,G09,9,24306833.303,-573.527,73.28594882427977,,,13.229161459781455,24306819.57076928
1429365864.0,G14,14,20707157.299,-384.404,73.26258598471755,,,3.3235448932426443,20707153.64381049
1429365864.0,G18,18,21826369.781,2504.984,73.02294493853499,,,44.15256058035068,21826325.289395012
1429365864.0,G19,19,21717899.556557998,-2260.339,58.65215035564985,,,-52.599013921044545,21717951.843378995
1429365864.0,G22,22,23550695.741975,2928.203,60.59693090199859,,,69.26320185122661,23550626.00087471
1429365864.0,G23,23,20793623.945,-1272.369,73.07068730061462,,,-23.69501545297332,20793647.319231734
1429365864.0,G27,27,21204844.161365997,1779.448,64.99369933688418,,,21.812778718598413,21204821.912680086
1429365864.0,G28,28,24289407.021,-3105.06,72.9260552709039,,,-59.1478516237659,24289465.619202573
1429365865.0,PL01,31,12.881,-9.713,73.30074079807753,,,0.6544691760588637,12.64044114416921
1429365865.0,PL02,32,25.638033,-6.749,62.77653381964983,,,0.7621524854574395,24.519821618940256
1429365865.0,PL03,33,31.958,-1.499,72.88599653963684,,,0.5238969103362527,30.83975058734838
1429365865.0,PL04,34,29.901,4.185,73.39621630896694,,,0.05857876372420412,29.661102187257192
1429365865.0,PL05,35,20.068,8.621,73.52869137573333,,,-0.4993754700873887,20.663854787830907
1429365865.0,PL06,36,6.218,7.703,73.30838469598133,,,-0.8526730976192911,6.8140585990717195
1429365865.0,G03,3,24386386.191,1517.278,73.30067616540629,,,1.5092820268872855,24386384.244848147
1429365865.0,G03,3,24386386.191,1517.278,73.30067616540629,,,1.5092820268872855,24386384.244848147
