gps_time,satellite_id,sv_id,pseudorange,doppler_shift,cn0,azimuth,elevation,pseudorange_residual,pseudorange_corrected_cb,sat_px,sat_py,sat_pz
1429364594.8,G10,10,20705832.8656347,875.256955623627,47.8100275934581,75.38289633898859,65.46829274615973,0.2169516464782646,20894532.085804272,13333180.1076415,11314941.1461944,20329087.0337943
1429364594.8,G27,27,20257461.3569715,1767.46398210526,46.6389049673502,147.94003598095424,67.49784094213614,-2.1327004687773297,20557577.71276948,20628043.434429,8509721.40016315,14399567.7070091
1429364594.8,G32,32,23529563.2328956,-2750.66122412682,41.085991231701,127.74445454411351,21.265669406496748,-1.7764685632573674,23696632.485783815,16137380.2758629,21149846.179723,2086348.92715293
1429364594.8,E05,65,24688240.6319315,-1963.81472051144,39.56067625482,99.88510596171844,23.77232944862453,0.20697994214424398,26449334.238740318,9379938.68567221,26276463.9059761,9879775.66321553
1429364594.8,E15,75,23856445.3269971,-1241.10840260983,49.52402365328,273.5195222685293,55.81579634076949,-0.11491046416631434,24113933.766774908,19356043.666185,-9822398.57933795,20121098.0547494
1429364594.8,E27,87,24665722.7209383,296.542420983315,46.8286998390901,276.1192509158177,44.60044791143015,1.7870848706079414,24781756.392459586,17735299.9842471,-14261897.6105425,18926853.5991334
1429364594.8,E30,90,25665257.2311741,2749.14316833019,45.4544132217977,206.94879799574292,34.30441675491576,0.0434482997370651,25530748.768504575,29225727.1099637,-3742547.33407176,2868783.59468481
1429364594.8,E34,94,23474467.1720493,1111.99915409088,48.8194920632182,54.62493253405209,64.39233033631297,1.3498999333096435,23729828.577767752,12172318.0304923,11043468.8479464,24612073.8048975
1429364594.8,P47,197,-300100431.681158,73.6303627490997,57.8147446635198,160.8661888908882,6.338518986740624,3.1303123198085814,17.637350947232335,4181974.5469809985,860788.9951195654,4723078.297309953
1429364594.8,P48,198,-311419.923296347,38.7616455554962,40.8772892052724,299.5579251872438,3.6868870400545135,-0.8943726217839867,21.26866106489615,4181961.5619398346,860761.7709463257,4723094.471344134
1429364594.8,L01,181,-1476739.96153121,-1021.1206972599,56.9043240919709,261.62719065190737,-2.6440101471708917,-1.6604633384995395,7.150134957031696,4181967.1847583638,860773.7546460353,4723084.870315152
1429364594.8,L02,182,-1476720.33875098,-992.752611637115,44.3649625827949,208.6702933637885,-0.8912083807010946,-1.7797080256859772,26.095129566368996,4181984.869270541,860772.8069231628,4723069.461335714
1429364594.9,G01,1,23694331.6468853,-3044.84739899635,35.1823154061473,262.8281040133053,16.03912667930586,3.742811131232884,24072215.563579455,15267021.9502995,-20292912.4606507,7742041.63785976
1429364594.9,G02,2,21586108.8054251,-1835.51572263241,45.8413102609137,277.29953547607124,44.73610927995576,-1.7966201501549222,21837976.81776204,15906109.9533146,-12435608.1533544,17476428.1067349
1429364594.9,G08,8,20067563.2666064,-904.491171240807,45.7658389631168,289.97064518245435,67.27384757453676,-0.013738450652454048,20529198.858301606,16101983.3520757,-4296049.42714458,20621773.0492295
1429364594.9,G10,10,20705849.5726494,877.147540450096,47.8100275934581,75.38139126241934,65.4678321506897,0.24643331294646487,20894547.614543423,13332933.4193142,11314988.5817731,20329220.8617098
1429364594.9,G27,27,20257494.9843675,1769.00066435337,46.6389049673502,147.94022636201595,67.49700754365965,-2.0763251754106022,20557610.162214145,20628149.6671793,8509876.47138448,14399333.5394416
1429364594.9,G32,32,23529510.9688629,-2743.62973868847,41.085991231701,127.74396151774862,21.266267060932137,-1.509449974691961,23696579.181528676,16137345.916805,21149844.7417232,2086664.52454441
1429364594.9,E05,65,24688203.4881616,-1962.16627955437,39.56067625482,99.8845923538609,23.772744144178162,0.058281863981392235,26449295.780065205,9379888.38404116,26276378.4126732,9880051.11316127
1429364594.9,E15,75,23856421.9123548,-1239.23644423485,49.7621179571812,273.5202722117939,55.81628144026048,0.13387795438757166,24113909.276050545,19355944.1227182,-9822222.2476122,20121280.0257491
1429364594.9,E27,87,24665728.5163496,296.244397759438,46.8286998390901,276.1183808406908,44.60037686274,1.675198710465338,24781760.852367684,17735489.2264521,-14261913.5064799,18926664.3813466
1429364594.9,E30,90,25665309.3955795,2748.45398962498,45.4544132217977,206.9485563196544,34.303779427760155,-0.3445580797852017,25530799.47554475,29225755.6169123,-3742554.99598253,2868484.74444785
1429364594.9,E34,94,23474488.4115676,1113.12605440617,48.8194920632182,54.625652770694714,64.39180956480546,1.0878295776783489,23729848.34323316,12172210.1991928,11043691.6068522,24612027.1895265
1429364594.9,P47,197,-300100430.170554,74.1705298423767,57.8147446635198,160.90264397795224,6.203888463421813,3.205973406918929,17.91602688183775,4181974.5469809985,860788.9951195654,4723078.297309953
1429364594.9,P48,198,-311419.081503206,38.6126339435577,39.3600878836446,298.84239686771406,3.763900562784868,-0.8837319360609399,21.107495366071817,4181961.5619398346,860761.7709463257,4723094.471344134
1429364594.9,L01,181,-1476751.99898203,-1020.85061371326,56.9043240919709,259.03230449969925,-2.5929122997915477,-1.869917738964432,6.923092149139848,4181967.1847583638,860773.7546460353,4723084.870315152
1429364594.9,L02,182,-1476731.92899164,-991.020351648331,44.3649625827949,208.06764870855446,-0.8606497939538843,-1.656043641283759,26.382372778549325,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.0,G01,1,23694273.326157,-3043.4038490057,37.6295505492781,262.8285486015991,16.03972130142173,3.601151082875731,24072156.487214413,15267005.4048592,-20292811.7868398,7742338.28267678
1429364595.0,G02,2,21586074.0786743,-1837.49012649059,46.6679772810654,277.3000991715308,44.73675261996129,-1.4887084288275219,21837941.282976072,15906070.4134539,-12435396.2904052,17476623.9690707
1429364595.0,G08,8,20067546.1822031,-909.734517335892,45.675454750997,289.9695785089177,67.2745118190361,-0.06783524879574543,20529180.71040379,16102155.8852754,-4295848.48032879,20621685.3967718
1429364595.0,G10,10,20705866.3078003,876.905396580696,47.8100275934581,75.37988615064509,65.46737137361617,0.21195646769047016,20894563.450596698,13332686.7296402,11315036.0192111,20329354.6854185
1429364595.0,G27,27,20257528.6356657,1767.41741597652,46.6389049673502,147.9404161833918,67.49617408946706,-2.125201299575565,20557642.944024604,20628255.8988948,8510031.53969306,14399099.3688169
1429364595.0,G32,32,23529458.7745018,-2751.09894573689,41.085991231701,127.74346826292621,21.26686464242323,-1.6278449779129005,23696525.818984903,16137311.5552,21149843.3009122,2086980.12148706
1429364595.0,E05,65,24688165.8380916,-1959.93110537529,39.56067625482,99.88407855570493,23.773158720360037,-0.2746951466178871,26449257.41818416,9379838.08022386,26276292.9174683,9880326.56156694
1429364595.0,E15,75,23856397.8353294,-1243.42739582062,49.8575963945698,273.5210220643355,55.81676672642677,-0.19339792036771541,24113884.458883394,19355844.5798805,-9822045.91345362,20121461.9936484
1429364595.0,E27,87,24665734.3655666,297.35267162323,46.8286998390901,276.11751065913,44.60030598555672,1.573957950087788,24781765.501672003,17735678.4666363,-14261929.4037433,18926475.160657
1429364595.0,E30,90,25665361.9284667,2747.05700576305,45.4544132217977,206.94831438276697,34.30314222130358,0.024672266306879465,25530851.25657149,29225784.1208114,-3742562.65793266,2868185.89378351
1429364595.0,E34,94,23474509.6693634,1115.5754327774,48.8194920632182,54.62637301686254,64.39128865639975,1.3163393365466618,23729868.933668766,12172102.3699224,11043914.3662108,24611980.5703728
1429364595.0,P47,197,-300100428.639981,75.4930078983307,57.8147446635198,160.878505321529,6.134641735927935,3.5759447882155655,18.750975690993073,4181974.5469809985,860788.9951195654,4723078.297309953
1429364595.0,P48,198,-311418.081315343,37.4671071767807,37.3960212182803,298.1316393461688,3.885676027116717,-0.45586041736532934,21.210082289042475,4181961.5619398346,860761.7709463257,4723094.471344134
1429364595.0,L01,181,-1476764.39687017,-1019.82615888119,56.9043240919709,256.3990751810876,-2.4386238558664353,-2.475276832272357,6.24064555203222,4181967.1847583638,860773.7546460353,4723084.870315152
1429364595.0,L02,182,-1476743.69469631,-993.059948086739,44.3649625827949,207.4513990621624,-0.7992062496486871,-1.5952611656975932,26.726373781428265,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.1,G01,1,23694214.4941062,-3050.23975670338,37.6295505492781,,,0.6782561591026024,24072093.815759465,15266988.8584465,-20292711.1095427,7742634.92584711
1429364595.1,G02,2,21586039.1860121,-1838.6822193861,46.6679772810654,,,-2.325484877997951,21837902.69869708,15906030.8741996,-12435184.4249381,17476819.8277474
1429364595.1,G08,8,20067529.0786738,-907.368957996368,45.675454750997,,,-0.08908640089066466,20529159.850401893,16102328.4188178,-4295647.53534052,20621597.7399046
1429364595.1,G10,10,20705883.107154,879.084691405296,47.8100275934581,,,0.5960318310317234,20894576.544181276,13332440.0386134,11315083.4585096,20329488.5049235
1429364595.1,G27,27,20257562.4475569,1766.59785211086,46.6389049673502,,,-0.5305794576051994,20557673.12465063,20628362.1295782,8510186.60509272,14398865.1951293
1429364595.1,G32,32,23529406.0218873,-2748.77995252609,41.085991231701,,,-1.4978308291974827,23696469.532668713,16137277.1910462,21149841.8572901,2087295.71799546
1429364595.1,E05,65,24688130.0446756,-1960.38745343685,39.56067625482,,,0.2966801127549843,26449217.653723598,9379787.77421648,26276207.4203548,9880602.00845335
1429364595.1,E15,75,23856373.6288305,-1242.2539293766,49.8575963945698,,,-1.3160728836301132,24113856.282097068,19355745.0376688,-9821869.57685641,20121643.9584534
1429364595.1,E27,87,24665740.1108915,294.549390673637,46.8286998390901,,,1.341614441400452,24781768.08525178,17735867.7048067,-14261945.3023333,18926285.9370576
1429364595.1,E30,90,25665414.8260685,2749.15248155594,45.4544132217977,,,1.5284209935125546,25530900.41298781,29225812.6216617,-3742570.31992231,2867887.04268416
1429364595.1,E34,94,23474531.001706,1111.77563667297,48.8194920632182,,,1.317984649365826,23729886.573273543,12171994.5426772,11044137.1260304,24611933.9474349
1429364595.2,G01,1,23694155.1268835,-3058.19325149059,37.6295505492781,262.82944091747777,16.040909894738277,1.555353332303639,24072036.22809539,15266972.3110607,-20292610.4287551,7742931.56738346
1429364595.2,G02,2,21586004.1410697,-1838.11411261559,46.6679772810654,277.30123243263967,44.73803751649218,-1.4506539963258547,21837869.461681373,15905991.3355502,-12434972.5569443,17477015.6827732
1429364595.2,G08,8,20067511.9034496,-910.088419914246,45.675454750997,289.96745561956186,67.27583749074782,-0.17836944014561595,20529144.395817783,16102500.9527101,-4295446.59217173,20621510.0786244
1429364595.2,G10,10,20705899.8254503,879.541039466858,47.8100275934581,75.37686641567494,65.46644974729007,-0.2613038159979624,20894594.980733424,13332193.3462234,11315130.8996706,20329622.3202306
1429364595.2,G27,27,20257596.1496069,1769.19624209404,46.6389049673502,147.94079346195394,67.49451168106341,-2.2549969367755693,20557708.598675292,20628468.3592339,8510341.66758999,14398631.018369
1429364595.2,G32,32,23529353.6106219,-2750.56809186935,41.085991231701,127.74248130023791,21.268062933581323,-2.220084037639026,23696418.962371252,16137242.8243433,21149840.4108568,2087611.31407352
1429364595.2,E05,65,24688093.7161252,-1959.39093828201,39.56067625482,99.8830496625737,23.773989485586423,0.018556877963419538,26449182.00756215,9379737.46601594,26276121.9213277,9880877.4538372
1429364595.2,E15,75,23856350.6713796,-1243.88374388218,49.8575963945698,273.52252966799506,55.81773579341389,-0.3365779966188711,24113835.219139908,19355645.4960787,-9821693.23781293,20121825.9201718
1429364595.2,E27,87,24665745.4513048,294.046476483345,46.8286998390901,276.11577601205005,44.60016253204598,2.6195562407301622,24781775.872123692,17736056.9409693,-14261961.2022503,18926096.7105425
1429364595.2,E30,90,25665467.0452083,2747.63442575932,45.4544132217977,206.94783404075997,34.30187085065006,0.6898116767333704,25530954.55110405,29225841.1194656,-3742577.98195202,2867588.19112673
1429364595.2,E34,94,23474552.7445276,1114.9700731039,48.8194920632182,54.62780517048728,64.39024521153293,1.7209004498945433,23729910.325806953,12171886.717454,11044359.8863173,24611887.3207115
1429364595.2,P47,197,-300100425.649126,72.6990401744843,57.8147446635198,160.7281914159311,6.000227755119182,3.5525036608378286,19.66110866143572,4181974.5469809985,860788.9951195654,4723078.297309953
1429364595.2,P48,198,-311416.863686833,35.7255339622498,37.3960212182803,297.46819567155796,3.9647004344626118,-0.34960375092487084,20.437366862075578,4181961.5619398346,860761.7709463257,4723094.471344134
1429364595.2,L01,181,-1476788.35836798,-1022.74119853973,56.9043240919709,253.75397341399903,-2.4089586032181427,-1.966196051776933,6.28169954916666,4181967.1847583638,860773.7546460353,4723084.870315152
1429364595.2,L02,182,-1476767.00207177,-994.680449366569,44.3649625827949,206.80041069759028,-0.7770438679023686,-1.1388423804164631,27.46694044861215,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.3,G01,1,23694096.9795303,-3044.47486996651,37.6295505492781,262.8298811075449,16.041506458456112,1.2342192557043745,24071976.334094625,15266955.7627038,-20292509.744488,7743228.20725297
1429364595.3,G02,2,21585968.7867836,-1840.11645615101,46.6679772810654,277.3017896973162,44.73868399455553,-1.6302663694732473,21837832.666841075,15905951.7975074,-12434760.6864336,17477211.534139
1429364595.3,G08,8,20067494.5488519,-906.391069293022,45.675454750997,289.96637927242284,67.27650577258404,-0.21254056800535182,20529125.459802542,16102673.4869437,-4295245.6508322,20621422.4129355
1429364595.3,G10,10,20705916.3623874,878.898426890373,47.8100275934581,75.3753695177846,65.46598711638062,-0.47188762683799723,20894610.09117715,13331946.6524827,11315178.3426917,20329756.1313331
1429364595.3,G27,27,20257629.7600261,1768.33011209965,46.6389049673502,147.94098000410625,67.49367327428952,-2.102300607752113,20557740.67505919,20628574.5878565,8510496.72717727,14398396.8385474
1429364595.3,G32,32,23529301.0494242,-2749.28286671638,40.443055717609,127.74198626576299,21.268656429756355,-2.7485579337590025,23696364.776364245,16137208.4550923,21149838.9616125,2087926.90970981
1429364595.3,E05,65,24688057.3023343,-1956.59697055817,39.56067625482,99.88253523890195,23.774401002337445,0.02711997072765371,26449143.86400706,9379687.15562861,26276036.4203978,9881152.89768342
1429364595.3,E15,75,23856326.9153908,-1243.71610581875,49.8575963945698,273.52327125934306,55.81822402289935,0.056224907595606055,24113810.260162257,19355545.9551172,-9821516.89633561,20122007.8787909
1429364595.3,E27,87,24665751.0468028,293.64600777626,46.8286998390901,276.11489947339885,44.60009461729145,2.455065837908478,24781779.677990697,17736246.1751147,-14261977.1034935,18925907.4811211
1429364595.3,E30,90,25665518.5817545,2743.68561804295,45.4544132217977,206.9475862556662,34.3012316029052,0.34925999383995077,25531004.5488038,29225869.6142213,-3742585.64402136,2867289.33912683
1429364595.3,E34,94,23474574.5209491,1117.06554889679,48.8194920632182,54.62853330123858,64.38972425987114,2.177865437079163,23729930.676350396,12171778.8942576,11044582.6470617,24611840.6902044
1429364595.3,P47,197,-300100424.251014,72.9318708181381,57.8147446635198,160.27861524753536,5.736735769211618,3.7307576564562623,19.730773175913782,4181974.5469809985,860788.9951195654,4723078.297309953
1429364595.3,P48,198,-311415.982123526,35.6324017047882,37.3960212182803,296.1700435881792,4.124609428722249,-0.43743569673097227,19.944793554801436,4181961.5619398346,860761.7709463257,4723094.471344134
1429364595.3,L01,181,-1476800.31190919,-1021.7260569334,56.9043240919709,248.33489852616378,-2.3720447199554924,-1.6373182530296617,6.030595881944464,4181967.1847583638,860773.7546460353,4723084.870315152
1429364595.3,L02,182,-1476778.73077853,-998.219475150108,44.3649625827949,205.4617518909168,-0.7422039857241776,-0.7901636034657713,27.3805789613034,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.4,G01,1,23694038.6438131,-3043.72981190681,37.6295505492781,262.8303250630528,16.042101881945467,0.8929392726131482,24071916.523163404,15266939.2133749,-20292409.0567362,7743524.84547118
1429364595.4,G02,2,21585933.6892878,-1839.06406164169,46.6679772810654,277.30235330301605,44.73932811850635,-1.5919588885299163,21837796.204094168,15905912.260072,-12434548.8134089,17477407.3818421
1429364595.4,G08,8,20067477.2352134,-908.989459276199,45.675454750997,289.9653135060855,67.27717065774394,-0.13283803751983214,20529106.772399575,16102846.0215192,-4295044.71132115,20621334.7428377
1429364595.4,G10,10,20705932.8951749,879.969447851181,47.8100275934581,75.37386322379564,65.46552517846489,-0.6296357668034034,20894625.379260212,13331699.9573904,11315225.7875732,20329889.9382313
1429364595.4,G27,27,20257663.3385249,1768.73989403248,46.6389049673502,147.9411662857756,67.49283975659866,-1.958911255656858,20557772.996698156,20628680.8154464,8510651.78385482,14398162.6556643
1429364595.4,G32,32,23529248.8260222,-2752.30035185814,40.443055717609,127.7414916291507,21.269253602922085,-2.424675975649734,23696311.65668925,16137174.0832936,21149837.5095571,2088242.50490101
1429364595.4,E05,65,24688020.4084523,-1954.3431699276,39.56067625482,99.88202021217514,23.774814801337268,-0.04615062540688086,26449105.737855062,9379636.843051,26275950.9175593,9881428.34001103
1429364595.4,E15,75,23856303.3105332,-1244.11657452583,49.8575963945698,273.5240212307008,55.818710145636544,0.43750858613930177,24113785.438815664,19355446.4147833,-9821340.55242246,20122189.8343127
1429364595.4,E27,87,24665756.8730264,293.096527457237,46.8286998390901,276.1140291459079,44.60002446488883,2.6064903059013886,24781783.91830817,17736435.4072414,-14261993.0060627,18925718.2487948
1429364595.4,E30,90,25665570.186056,2745.45513093472,45.4544132217977,206.9473430591019,34.30059517106601,-0.018581920026917942,25531054.839157507,29225898.1059285,-3742593.30613013,2866990.48669031
1429364595.4,E34,94,23474595.2933083,1115.15633761883,48.8194920632182,54.62925291156884,64.38920228251075,1.8398624316760106,23729950.313857958,12171671.0730865,11044805.4082667,24611794.0559132
1429364595.4,P47,197,-300100422.875193,74.4406133890152,57.8147446635198,159.9492462003255,5.622509378211486,3.5886684558718116,19.789724896938424,4181974.5469809985,860788.9951195654,4723078.297309953
1429364595.4,P48,198,-311415.171850632,36.2284481525421,37.3960212182803,295.59317337261075,4.211909696504757,-0.3746729778140434,19.51681893276691,4181961.5619398346,860761.7709463257,4723094.471344134
1429364595.4,L01,181,-1476812.22472938,-1019.59332823753,56.4573279204636,245.6730002129625,-2.3509139363268603,-1.7183354588705697,5.52376404478855,4181967.1847583638,860773.7546460353,4723084.870315152
1429364595.4,L02,182,-1476790.29597434,-995.062291622162,46.1490269692804,204.78437133261846,-0.7247824275674676,-0.4696651147896773,27.551471384285833,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.5,G01,1,23693980.481993,-3032.34905004501,37.6295505492781,262.8307690264504,16.042697387110966,0.6467896119138459,24071857.368059527,15266922.6630743,-20292308.3655016,7743821.48203237
1429364595.5,G02,2,21585898.8667989,-1840.97327291965,46.6679772810654,277.3029171036027,44.739972285925276,-1.5730687588074943,21837760.2770454,15905872.7232443,-12434336.937872,17477603.225881
1429364595.5,G08,8,20067460.1841566,-907.564535737038,45.675454750997,289.96424824100416,67.27783553260046,0.022800756283686496,20529088.638774995,16103018.5564354,-4294843.77364019,20621247.0683315
1429364595.5,G10,10,20705949.6606197,879.243016242981,47.8100275934581,75.37235641415896,65.46506302818982,-0.3949139289179584,20894641.20482649,13331453.2609482,11315273.2343146,20330023.7409244
1429364595.5,G27,27,20257697.0968282,1766.7468637228,46.6389049673502,147.94135190252084,67.4920063759566,-1.771098466924741,20557805.725916497,20628787.0420028,8510806.83762182,14397928.4697208
1429364595.5,G32,32,23529196.8359002,-2746.00461125374,40.443055717609,127.74099674750477,21.269850792950965,-1.826253453604295,23696258.795223497,16137139.7089474,21149836.0546908,2088558.09964586
1429364595.5,E05,65,24687983.1009848,-1952.36876606941,41.7312021175552,99.88150493574703,23.77522850509248,-0.6384768023708602,26449066.89884706,9379586.52828369,26275865.4128133,9881703.7808166
1429364595.5,E15,75,23856279.9824478,-1244.5542961359,49.8575963945698,273.5247715046416,55.81919633633432,0.841404540129588,24113761.19586828,19355346.8750759,-9821164.20607135,20122371.7867394
1429364595.5,E27,87,24665762.358933,293.04064810276,46.8286998390901,276.11315899799104,44.599954348399386,2.472421345897601,24781788.433771335,17736624.6373527,-14262008.9099582,18925529.0135603
1429364595.5,E30,90,25665621.9598662,2744.62625384331,45.4544132217977,206.94709978232058,34.299958953043046,-0.5777106903115055,25531105.53593416,29225926.5945784,-3742600.96827593,2866691.63390872
1429364595.5,E34,94,23474616.2259415,1116.36705696583,48.8194920632182,54.62997211829189,64.38868005916662,1.4025475658854702,23729969.972444803,12171563.2539431,11045028.1699274,24611747.4178389
1429364595.5,P47,197,-300100421.533704,74.366107583046,57.8147446635198,159.57866192071057,5.462517971761591,3.7569415318284882,20.288667240776704,4181974.5469809985,860788.9951195654,4723078.297309953
1429364595.5,P48,198,-311414.392996206,36.1073762178421,37.3960212182803,295.06468241031894,4.253819977366746,-0.23485912130854558,19.438312697820948,4181961.5619398346,860761.7709463257,4723094.471344134
1429364595.5,L01,181,-1476824.11766539,-1020.36632597446,56.4573279204636,243.07315132456415,-2.443197801529985,-1.7180383834929671,5.608901960906223,4181967.1847583638,860773.7546460353,4723084.870315152
1429364595.5,L02,182,-1476801.9955462,-998.862087726593,46.1490269692804,204.11690109145485,-0.7408128474596178,-0.40844418071355904,27.90711193032621,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.6,G01,1,23693921.7564812,-3058.04423987865,37.6295505492781,262.83121278556297,16.04329304833751,-0.20909312709409278,24071798.02583673,15266906.1118003,-20292207.6707724,7744118.1169714
1429364595.6,G02,2,21585863.943296,-1842.99424290657,46.6679772810654,277.3034805360196,44.740616661040335,-1.591286305032554,21837724.818297725,15905833.18702,-12434125.0598004,17477799.0662763
1429364595.6,G08,8,20067442.8522902,-907.471403479576,45.675454750997,289.96318222758816,67.27850062927492,-0.06583940579730552,20529070.7698743,16103191.0917079,-4294642.83777092,20621159.3894089
1429364595.6,G10,10,20705966.2826368,879.513099789619,47.8100275934581,75.37085027456345,65.46460089530297,-0.20603671639401,20894657.290168744,13331206.5631331,11315320.6829206,20330157.5394248
1429364595.6,G27,27,20257730.9737708,1767.84582436085,46.6389049673502,147.94153763382778,67.49117275917023,-1.417974892698112,20557839.104699224,20628893.2675355,8510961.8884926,14397694.2806954
1429364595.6,G32,32,23529142.8273733,-2752.69150733948,40.443055717609,127.7405018707793,21.27044788113517,-3.112080495498958,23696204.186343584,16137105.3320627,21149834.5970139,2088873.6938601
1429364595.6,E05,65,24687945.777621,-1949.21158254147,43.182556974041,99.88098971985242,23.775642182665255,-0.12126071720558684,26449029.167574484,9379536.21132238,26275779.9061524,9881979.22012355
1429364595.6,E15,75,23856255.8498196,-1245.81158161163,49.8575963945698,273.5255212904651,55.81968269186895,0.09006532312196214,24113736.339744464,19355247.3359858,-9820987.85726626,20122553.7360875
1429364595.6,E27,87,24665767.7631093,291.615724563599,46.8286998390901,276.1122884882197,44.59988440678062,2.8340097184554907,24781793.954852216,17736813.8654626,-14262024.8151812,18925339.7754036
1429364595.6,E30,90,25665674.6101847,2746.53546512127,45.4544132217977,206.94685627380966,34.299322636167396,0.2182719077245565,25531158.165363662,29225955.0801909,-3742608.63046408,2866392.7805732
1429364595.6,E34,94,23474637.2853837,1118.17382276058,48.8194920632182,54.63069183344921,64.38815797471646,1.3559719885961385,23729990.295855716,12171455.4368157,11045250.9320679,24611700.7759763
1429364595.6,P47,197,-300100420.254806,73.1460750102997,57.8147446635198,159.22890816331164,5.459045242498504,4.048957240935124,21.103761285849032,4181974.5469809985,860788.9951195654,4723078.297309953
1429364595.6,P48,198,-311413.48561637,35.9117984771729,37.3960212182803,294.4621415984217,4.439991756945636,0.32164332048705546,19.92834813411173,4181961.5619398346,860761.7709463257,4723094.471344134
1429364595.6,L01,181,-1476836.26267951,-1019.26736533642,56.4573279204636,240.26225102602803,-2.2024248702333615,-1.9831156895670574,5.7810697381646605,4181967.1847583638,860773.7546460353,4723084.870315152
1429364595.6,L02,182,-1476813.65679206,-997.399911284447,46.1490269692804,203.4254977543972,-0.6630525307238649,-0.16221504682471277,28.800617937537027,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.7,G01,1,23693862.8266608,-3055.39928376675,37.6295505492781,262.83165650219337,16.043888814318258,-1.220599405685789,24071738.02145945,15266889.5595547,-20292106.9725602,7744414.75025376
1429364595.7,G02,2,21585829.0533841,-1842.18399226665,46.6679772810654,277.30404411103257,44.74126111381415,-1.5720465818740195,21837688.924003705,15905793.6514036,-12433913.1792172,17477994.9030067
1429364595.7,G08,8,20067425.6982898,-906.85673058033,45.675454750997,289.9621166750692,67.27916575886451,0.26271617390739266,20529052.948104773,16103363.6273196,-4294441.90373341,20621071.7060788
1429364595.7,G10,10,20705983.1737751,879.811123013497,49.2137291767937,75.36934364309295,65.46413850248453,-0.12808683536422905,20894673.23174976,13330959.8639703,11315368.1333862,20330291.333719
1429364595.7,G27,27,20257764.7744959,1767.77131855488,47.2239223496043,147.94172258307043,67.49033923379613,-1.386102322707302,20557871.977774855,20628999.4920334,8511116.93645103,14397460.0886126
1429364595.7,G32,32,23529090.4834782,-2750.22350251675,40.443055717609,127.74000670033567,21.271044932371677,-2.864384468863136,23696151.266651943,16137070.952617,21149833.1365256,2089189.28774966
1429364595.7,E05,65,24687908.5342155,-1948.43858480454,43.182556974041,99.88047421856014,23.77605571121281,-0.40356078393233474,26448990.91338267,9379485.89217311,26275694.3975871,9882254.65789868
1429364595.7,E15,75,23856232.1790591,-1249.21090900898,49.8575963945698,273.5262713171998,55.82016915246346,0.46452289052831475,24113712.16133882,19355147.797525,-9820811.50602819,20122735.6823354
1429364595.7,E27,87,24665773.4600664,291.70885682106,47.4644871637463,276.1114181051289,44.599814535438966,2.824186343481415,24781798.628866892,17737003.0915533,-14262040.7217301,18925150.5343425
1429364595.7,E30,90,25665726.296923,2740.35148322582,45.3653131210594,206.9466126067821,34.29868652710533,-0.16043620950949844,25531209.211662095,29225983.5627532,-3742616.29269111,2866093.92681718
1429364595.7,E34,94,23474658.2274869,1117.2890663147,47.4465683725449,54.63141119058629,64.3876356106226,1.1393778992496664,23730010.416351397,12171347.621716,11045473.694664,24611654.1303305
1429364595.7,P47,197,-300100418.894544,74.1053372621536,56.2641230086361,158.8298565349188,5.386571446646196,4.077539930018247,21.680779080619686,4181974.5469809985,860788.9951195654,4723078.297309953
1429364595.7,P48,198,-311412.990657456,35.2691859006882,37.3960212182803,293.9089645234039,4.566061750703538,0.40200163882400375,19.6091774818633,4181961.5619398346,860761.7709463257,4723094.471344134
1429364595.7,L01,181,-1476848.01490447,-1018.55024695396,56.4573279204636,237.4918325693259,-2.115954843187906,-1.4219993121587322,6.376254316899576,4181967.1847583638,860773.7546460353,4723084.870315152
1429364595.7,L02,182,-1476825.16243314,-996.068120002747,46.1490269692804,202.7348757272206,-0.6306951570450396,-0.013146239187335595,29.302659946275526,4181984.869270541,860772.8069231628,4723069.461335714
1429364595.8,G01,1,23693804.2267762,-3053.79740893841,37.6295505492781,262.83210010440547,16.044484776728773,-1.6960542651358992,24071678.64981063,15266873.0063372,-20292006.2708622,7744711.3818878
1429364595.8,G02,2,21585794.1756248,-1842.72415935993,46.6679772810654,277.30460782374234,44.741905733047794,-1.7935668269637972,21837653.02283745,15905754.1163933,-12433701.2961125,17478190.7360813
1429364595.8,G08,8,20067408.3275488,-908.598303794861,45.675454750997,289.96105174545875,67.27983099843678,0.1439907958265394,20529034.928116474,16103536.1632778,-4294240.97151892,20620984.0183372
1429364595.8,G10,10,20706000.0232194,880.397856235504,49.2137291767937,75.36783633262651,65.46367572108633,-0.08631925680674613,20894689.284042034,13330713.1634494,11315415.5857135,20330425.1238125
1429364595.8,G27,27,20257798.5620451,1766.27188920975,47.2239223496043,147.9419063238192,67.48950579658927,-1.2462661156896502,20557904.92968436,20629105.7155016,8511271.98150455,14397225.8934609
1429364595.8,G32,32,23529037.4703205,-2749.87891316414,40.443055717609,127.73951107465713,21.27164190028795,-3.4376448134426028,23696097.232128013,16137036.5706221,21149831.6732263,2089504.88120706
